acc_timestamp_usec,acc_x,acc_y,acc_z,gyro_timestamp_usec,gyro_x,gyro_y,gyro_z
1214555,0.0579586,-0.0143672,-9.76669,1214555,0.000150027,0.00841402,0.0048934
1215155,0.057934,-0.0143641,-9.76193,1215155,0.00194278,0.0035478,0.00185815
1215766,0.0579888,-0.0286221,-9.77146,1215766,0.00258078,0.00598178,0.00552318
1216377,0.086284,0.00462412,-9.76682,1216377,0.00135765,0.00719765,0.00429348
1216977,0.0485295,0.00938654,-9.77139,1216977,0.00255986,0.00476468,0.00308336
1217588,0.0201267,-9.4248e-05,-9.75697,1217588,-0.00162308,0.00780695,0.0103666
1218200,0.0388491,-0.0143319,-9.72375,1218200,-0.000425342,0.00902312,0.00854765
1218800,0.0529798,0.0141692,-9.71905,1218800,0.000170598,0.00780647,0.00733271
1219411,0.0529854,-8.25934e-05,-9.71906,1219411,0.00321314,0.00598272,0.00857768
1220022,0.067316,-0.0428622,-9.74772,1220022,-0.000420628,0.00659042,0.00915685
1220622,0.0863254,-0.0381345,-9.77161,1220622,0.000746081,0.00780559,0.00367863
1221233,0.0532157,-0.0238634,-9.76191,1221233,0.000134284,0.00719709,0.00306346
1221844,0.0343553,-0.0333603,-9.76658,1221844,0.000766765,0.00780625,0.00611812
1222444,0.0674123,-0.0381239,-9.76675,1222444,0.00200058,0.00841536,0.00856805
1223055,0.086418,-0.023895,-9.79064,1223055,-0.00102117,0.010848,0.00976274
1223666,0.0533611,-0.0191313,-9.79047,1223666,-0.00164319,0.0108474,0.00792799
1224266,0.029603,-0.0191035,-9.76179,1224266,-0.000451542,0.00719764,0.0054978
1224877,0.0296276,-0.0191066,-9.76655,1224877,0.00134673,0.00415623,0.00307291
1225488,0.0391361,0.00463348,-9.78086,1225488,-0.00226613,0.00598103,0.00609191
1226088,0.0437847,0.00464088,-9.7666,1226088,-0.00164353,0.00902272,0.00792749
1226700,0.0295049,-0.0190912,-9.74275,1226700,-0.0016541,0.00780596,0.00670742
1227311,0.0437052,-0.0428529,-9.74759,1227311,-0.00105782,0.00841396,0.00549299
1227922,0.0627392,-0.0381282,-9.77625,1227922,-0.00221924,0.00780717,0.0115812
1228522,0.0958831,-0.0144006,-9.79544,1228522,-0.00223993,0.00780651,0.00914176
1229133,0.0863425,-0.0191351,-9.77636,1229133,-0.00166513,0.00415632,0.00548668
1229744,0.0392135,-0.004877,-9.79515,1229744,-0.00170053,0.00841268,0.00121874
1230344,0.0345746,0.0331174,-9.81414,1230344,-0.00286678,0.00963038,0.00669763
1230955,0.0249094,0.0331489,-9.77125,1230955,-0.00103208,0.00780657,0.00854217
1231566,0.0200776,-8.80752e-05,-9.74745,1231566,-0.00226601,0.00658925,0.00609207
1232166,0.0296465,-0.00485784,-9.7713,1232166,-0.00102691,0.00780674,0.00915204
1232777,0.0438375,-0.00486652,-9.77613,1232777,-0.00163353,0.0071984,0.00914673
1233366,0.062641,-0.0381159,-9.75721,1233366,-0.00287298,0.00415626,0.00608627
1233977,0.0626674,-0.0428696,-9.76197,1233977,-0.00411163,0.00537164,0.00302696
1234588,0.0485218,-0.0333659,-9.76665,1234588,-0.00105288,0.00719769,0.00610252
1235188,0.0155007,-0.057109,-9.77126,1235188,-0.00287218,0.00841378,0.00608742
1235800,0.00634345,-0.0381398,-9.82832,1235800,-0.00223522,0.0053738,0.00975097
1236411,0.01106,-0.0238899,-9.82833,1236411,0.000714252,0.00354707,1.82502e-05
1237011,0.0248734,-9.91952e-05,-9.76175,1237011,-0.00222441,0.007807,0.0109714
1237622,0.0389096,0.0189131,-9.73801,1237622,-0.00225556,0.00719779,0.00731198
1238233,0.0390719,-0.0191103,-9.76659,1238233,-0.00159722,0.00780778,0.013416
1238833,0.0438242,-0.0333671,-9.77139,1238833,-0.00230704,0.00841257,0.0012136
1239444,0.06276,-0.0286301,-9.781,1239444,-0.00221373,0.00963199,0.0121916
1240055,0.0627431,0.0141254,-9.78098,1240055,-0.00285678,0.00780606,0.00791688
1240655,0.0672897,0.0236464,-9.74767,1240655,0.000149798,0.00719759,0.00489307
1241266,0.0766698,-0.000101164,-9.73346,1241266,-0.00284644,0.00780639,0.00913662
1241877,0.0388435,-8.00919e-05,-9.72374,1241877,-0.00163836,0.00902289,0.00853737
1242477,0.0343553,-0.0333603,-9.76658,1242477,-0.00287218,0.00841378,0.00608742
1243088,0.0675369,-0.04289,-9.79056,1243088,-0.00163365,0.00659019,0.00914657
1243700,0.057953,-0.000115318,-9.76668,1243700,0.000175539,0.0065902,0.00794226
1244300,0.0154518,0.00465205,-9.76646,1244300,-0.00165904,0.00902222,0.00609788
1244911,0.0155121,-0.0238578,-9.776,1244911,-0.00102139,0.00963155,0.00976241
1245522,0.0532231,-0.0428659,-9.76192,1245522,-0.00227658,0.00537248,0.004872
1246122,0.0909438,-0.0238722,-9.75259,1246122,-0.00103725,0.0078064,0.0079323
1246733,0.0861952,-0.0191166,-9.7478,1246733,-0.0017211,0.00902024,-0.00122057
1247344,0.0483972,-0.0285998,-9.74285,1247344,-0.00226624,0.00537281,0.00609174
1247955,0.0673765,-0.00961718,-9.76198,1247955,-0.00105334,0.00476482,0.00610186
1248555,0.067552,-0.01914,-9.7953,1248555,-0.00220959,0.0041582,0.0128
1249166,0.0487729,-0.0476486,-9.81426,1249166,-0.00164353,0.00902272,0.00792749
1249777,0.0675142,-0.0476375,-9.7858,1249777,-0.00161744,0.01024,0.0109772
1250377,0.0673501,-0.00486348,-9.75721,1250377,-0.00350501,0.00597997,0.00303227
1250988,0.0674653,0.0141235,-9.781,1250988,-0.0016541,0.00780596,0.00670742
1251600,0.0910987,0.0188617,-9.78588,1251600,0.00316178,0.00780571,0.00247946
1252200,0.0863614,-0.00488636,-9.78111,1252200,-0.000420056,0.0096315,0.00915768
1252811,0.0626826,-0.0191196,-9.76672,1252811,-0.00106793,0.00963006,0.00427357
1253422,0.0625279,-9.86625e-05,-9.73814,1253422,-0.00285161,0.00780623,0.00852675
1254022,0.0908645,-0.00961106,-9.7383,1254022,-0.00106839,0.00719719,0.00427291
1254633,0.076832,-0.0381246,-9.76204,1254633,-0.00227176,0.00354799,0.00548138
1255244,0.0675388,-0.0476406,-9.79056,1255244,-0.000431316,0.00476543,0.00793662
1255844,0.0676011,-0.0191462,-9.80482,1255844,0.000181053,0.00841501,0.00855263
1256455,0.0627261,-0.00487397,-9.77623,1256455,0.000792623,0.00780708,0.00916747
1257066,0.0768416,-0.000122769,-9.76678,1257066,0.00194864,0.00719727,0.00246901
1257666,0.0625751,0.00464578,-9.74766,1257666,-0.00283553,0.0108478,0.0103572
1258277,0.0388888,0.00941496,-9.73326,1258277,-0.000466712,0.00902179,0.00366868
1258888,0.0578548,-0.000102974,-9.74764,1258888,-0.00222453,0.00719879,0.0109712
1259500,0.100413,-0.023879,-9.75739,1259500,-0.00107322,0.00902168,0.00366354
1260100,0.0532364,-0.0143653,-9.76666,1260100,-0.00225073,0.00537331,0.00792136
1260711,0.0438356,-0.000115905,-9.77613,1260711,0.000129113,0.00719692,0.00245358
1261311,0.0673992,-0.00486965,-9.76673,1261311,-0.000995997,0.00719951,0.0128111
1261922,0.0720986,-0.00961904,-9.762,1261922,-0.00228118,0.0084134,0.00426296
1262533,0.0485954,-0.0333751,-9.78093,1262533,0.00195921,0.00841403,0.00368908
1263144,0.0344856,-0.0523782,-9.79039,1263144,0.000155084,0.00780597,0.0055031
1263744,0.0722289,-0.0286369,-9.78581,1263744,0.000782393,0.00841496,0.0079479
1264355,0.0721101,0.0236322,-9.76674,1264355,-0.00168019,0.0065887,0.00365773
1264966,0.0673068,0.0426457,-9.75242,1264966,0.00137328,0.00780636,0.00612326
1265566,0.0578246,0.0141519,-9.74287,1265566,-0.00227555,0.0108464,0.00487349
1266177,0.0341534,-0.0190838,-9.72849,1266177,-0.00102151,0.00902333,0.00976225
1266788,0.0106824,-9.05246e-05,-9.75692,1266788,-0.000431087,0.00598187,0.00793695
1267388,0.025034,0.0283829,-9.79505,1267388,0.000781592,0.00415744,0.00794674
1268000,0.0580154,0.0283791,-9.78094,1268000,-0.000435455,0.0102392,0.00732823
1268611,0.0720855,0.0236352,-9.76198,1268611,-0.00102714,0.0065903,0.00915171
1269211,0.0863312,0.00936856,-9.77634,1269211,0.000766307,0.00537338,0.00611745
1269822,0.100596,0.00935063,-9.79545,1269822,-0.00102208,0.00598225,0.00976142
1270433,0.0674634,0.0188741,-9.781,1270433,0.00136811,0.0078062,0.00551339
1271033,0.0438073,0.00938841,-9.77136,1271033,0.000170598,0.00780647,0.00733271
1271644,0.0485578,-0.000117768,-9.77615,1271644,0.000175653,0.00719842,0.00794243
1272255,0.043813,-0.00486343,-9.77137,1272255,0.00195887,0.00658938,0.00368859
1272866,0.0437714,-0.0238597,-9.76186,1272866,0.000824107,0.0102409,0.0128274
1273466,0.0674256,-0.00962335,-9.7715,1273466,0.00260721,0.00902369,0.00857336
1274077,0.0769323,0.0188673,-9.78581,1274077,-0.00224556,0.00537347,0.00853123
1274677,0.0391645,-0.00487083,-9.78563,1274677,0.00195278,0.00172348,0.0030774
1275288,0.0486485,0.0188723,-9.79518,1275288,0.00138316,0.00537383,0.00734234
1275900,0.0675088,0.0283692,-9.79051,1275900,0.0019691,0.00598149,0.00490816
1276511,0.0910609,-0.00963575,-9.77638,1276511,0.00322889,0.00719965,0.0104076
1277111,0.109859,-0.0286333,-9.75745,1277111,-0.00106345,0.00598092,0.00488245
1277722,0.0956773,0.00937718,-9.75735,1277722,0.00204184,0.00780847,0.0134469
1278333,0.0815034,0.0283852,-9.75726,1278333,0.000160368,0.00841435,0.00611314
1278933,0.0956734,-0.0428765,-9.75262,1278933,0.00382437,0.00355013,0.00919203
1279544,0.100507,-0.0761449,-9.77171,1279544,-0.00108414,0.00598026,0.00244297
1280155,0.110006,-0.0286518,-9.78601,1280155,0.00015991,0.00598148,0.00611248
1280755,0.081675,-0.0333913,-9.78586,1280755,-0.00106345,0.00598092,0.00488245
1281366,0.0436977,-0.0238504,-9.74758,1281366,0.00199461,0.00415767,0.00795702
1281977,0.0625297,-0.00484928,-9.73815,1281977,0.00255492,0.00598095,0.00247382
1282577,0.0721571,-0.0333783,-9.77153,1282577,0.000772396,0.0102393,0.00672865
1283188,0.0438148,-0.00961404,-9.77137,1283188,0.00199013,0.00780681,0.00734814
1283800,0.0673426,0.014139,-9.7572,1283800,0.00137293,0.00598171,0.00612276
1284400,0.0861933,-0.014366,-9.7478,1284400,0.00137822,0.0065901,0.0067328
1285011,0.0295558,-0.023848,-9.75227,1285011,-0.000477511,0.00658859,0.00244828
1285622,0.0343196,-0.00485353,-9.7618,1285622,0.00317729,0.00780621,0.00430908
1286222,0.0674274,-0.014374,-9.7715,1286222,0.00193864,0.00902158,0.00124977
1286833,0.0629451,-0.000151131,-9.81907,1286833,0.00325509,0.00902513,0.0134575
1287444,0.0817507,0.0236037,-9.80487,1287444,0.000160484,0.00902257,0.0061133
1288044,0.0721554,0.0331272,-9.77625,1288044,0.00140419,0.00719914,0.00978232
1288655,0.0437299,0.0188989,-9.75708,1288655,0.00435388,0.00658884,4.99338e-05
1289266,0.0530497,0.0236612,-9.73332,1289266,0.00017531,0.00537376,0.00794193
1289877,0.0389758,0.0379063,-9.75228,1289877,0.000715284,0.00902103,1.97385e-05
1290477,0.0343687,-0.00485971,-9.77132,1290477,0.00140453,0.00902379,0.00978282
1291088,0.0392568,-0.0523862,-9.79994,1291088,0.000191396,0.00841535,0.00977237
1291700,0.0439715,-0.0333856,-9.79995,1291700,0.00140396,0.00598271,0.00978199
1292300,0.072346,-0.0144005,-9.8096,1292300,0.00072011,0.00719654,0.000629114
1292911,0.0628753,-0.0096431,-9.80479,1292911,0.00017117,0.0108476,0.00733354
1293522,0.0390606,0.00939335,-9.76658,1293522,-0.000456713,0.00719747,0.00488793
1294122,0.0485031,0.0141402,-9.76662,1294122,0.000772052,0.00841463,0.00672815
1294733,0.0343895,0.00463843,-9.77608,1294733,-0.000446485,0.00658959,0.0061075
1295344,0.0627979,-0.000132613,-9.79051,1295344,0.000792049,0.00476599,0.00916664
1295944,0.0816392,-0.0048845,-9.78109,1295944,-0.00164433,0.00476521,0.00792634
1296555,0.0675048,-0.0238845,-9.78578,1296555,0.00135696,0.00354835,0.00429249
1297166,0.0816128,-0.000130804,-9.77632,1297166,-0.000420285,0.00841507,0.00915735
1297766,0.0814146,0.0046445,-9.73824,1297766,-0.000440741,0.00963084,0.0067182
1298377,0.0388774,-0.0238362,-9.72852,1298377,-0.00102151,0.00902333,0.00976225
1298988,0.00589788,-0.0285831,-9.74263,1298988,-0.00105771,0.00902217,0.00549315
1299588,0.00602998,-0.0523516,-9.76645,1299588,0.000201281,0.00598281,0.0109914
1300188,0.00129659,-0.023846,-9.7664,1300188,-0.00227141,0.00537264,0.00548187
1300800,0.0343385,0.00939522,-9.76655,1300800,-0.00105391,0.00172374,0.00610103
1301411,0.0438356,-0.000115905,-9.77613,1301411,0.000673112,0.00476218,-0.00486039
1302011,0.029654,-0.0238603,-9.77131,1302011,0.000160597,0.00963079,0.00611347
1302622,0.0105899,-0.01433,-9.73789,1302622,-0.000471883,0.00902162,0.00305881
1303233,0.0248206,0.0094082,-9.75222,1303233,-0.000425458,0.0084149,0.00854748
1303844,0.0625297,-0.00484928,-9.73815,1303844,-0.000456827,0.00658926,0.00488776
1304444,0.0435675,-0.00483257,-9.72377,1304444,0.000792507,0.00719886,0.0091673
1305055,0.0201814,-0.0143523,-9.76649,1305055,-0.000503255,0.00719598,-0.000600915
1305666,0.0438922,-0.0191245,-9.78566,1305666,-0.000399372,0.00963216,0.0115972
1306266,0.0438148,-0.00961404,-9.77137,1306266,-0.000451427,0.00780585,0.00549796
1306877,0.0202476,0.00464093,-9.78076,1306877,-0.00279484,0.00719984,0.0152352
1307488,0.0344783,0.0283791,-9.7951,1307488,-0.00230256,0.00476343,0.00182248
1308088,0.0674824,0.0331229,-9.78575,1308088,-0.00168559,0.00537209,0.00304753
1308700,0.0627525,-0.00962766,-9.78099,1308700,-0.00106334,0.00658914,0.00488262
1309311,0.0296767,-0.0191128,-9.77607,1309311,-0.000441084,0.00780619,0.0067177
1309911,0.0296446,-0.000107231,-9.77129,1309911,-0.00164893,0.00780612,0.00731729
1310522,0.0484199,-0.0238523,-9.74761,1310522,-0.00159642,0.0120653,0.0134172
1311133,0.0719514,-0.00960053,-9.73344,1311133,-0.0016279,0.00963144,0.00975727
1311733,0.0578001,0.014155,-9.73811,1311733,-0.000435684,0.00902279,0.0073279
1312344,0.0626751,-0.000117181,-9.7667,1312344,-0.000466941,0.00780536,0.00366835
1312955,0.0862312,0.0141315,-9.7573,1312955,-0.000431087,0.00598187,0.00793695
1313555,0.0530363,-0.00483938,-9.72858,1313555,-0.00225533,0.00841423,0.00731231
1314166,0.0767546,-0.0286141,-9.74776,1314166,-0.00288804,0.00658863,0.00425732
1314777,0.105073,0.00937963,-9.74788,1314777,-0.00226027,0.00963049,0.00670277
1315377,0.090908,0.0046346,-9.74781,1315377,-0.00349398,0.0096296,0.004253
1315988,0.0957339,-0.00963144,-9.76688,1315988,-0.00166984,0.00658903,0.00487747
1316600,0.0579001,0.00939208,-9.75715,1316600,-0.00226578,0.00780568,0.0060924
1317200,0.0389908,-9.86103e-05,-9.7523,1317200,-0.0028361,0.00780672,0.0103564
1317811,0.0484425,-0.0191048,-9.75236,1317811,-0.0022659,0.00719746,0.00609224
1318422,0.0486144,-0.0191264,-9.78568,1318422,-0.00161756,0.00963177,0.010977
1319033,0.067552,-0.01914,-9.7953,1319033,0.000170369,0.00659003,0.00733238
1319633,0.0911174,-0.0286444,-9.78591,1319633,-0.00283598,0.00841494,0.0103565
1320244,0.0817222,-0.0286468,-9.79538,1320244,-0.00226084,0.00658941,0.00670194
1320855,0.0627317,-0.0191258,-9.77624,1320855,-0.000415802,0.00476593,0.00976623
1321455,0.0674274,-0.014374,-9.7715,1321455,-0.00167547,0.00415599,0.00426694
1322066,0.0343327,-0.0381078,-9.76182,1322066,-0.00103277,0.00415727,0.00854118
1322677,0.0440489,-0.0428961,-9.81424,1322677,-0.00288769,0.00841328,0.00425781
1323277,0.0582833,-0.0286591,-9.82858,1323277,-0.0016333,0.00841484,0.00914706
1323888,0.0532402,-0.0238665,-9.76667,1323888,-0.00348375,0.00902172,0.00547258
1324500,0.0813975,-0.0143549,-9.73349,1324500,-0.00104231,0.00841445,0.0073226
1325100,0.03897,-0.00959675,-9.74755,1325100,-0.00287701,0.0102383,0.00547805
1325711,0.00601874,-0.0238479,-9.76643,1325711,-0.00286701,0.00841395,0.0066973
1326322,0.0626882,-0.0333715,-9.76673,1326322,-0.000415457,0.00659058,0.00976673
1326933,0.0863198,-0.0238826,-9.7716,1326933,-0.00104219,0.00902267,0.00732276
1327533,0.105014,-0.028616,-9.73362,1327533,0.000766536,0.00658982,0.00611779
1328144,0.109685,-0.0238611,-9.72412,1328144,-0.00226533,0.0102385,0.00609306
1328755,0.0625524,-0.000101749,-9.7429,1328755,-0.00103679,0.0102393,0.00793297
1329355,0.0390134,0.00464891,-9.75706,1329355,0.000139341,0.00658904,0.00367316
1329966,0.0534934,0.018855,-9.81901,1329966,0.000766307,0.00537338,0.00611745
1330566,0.0629358,0.0236019,-9.81905,1330566,-0.00106862,0.00598076,0.00427258
1331177,0.0910873,-0.0143894,-9.78114,1331177,-0.0022551,0.00963066,0.00731264
1331788,0.0770172,-0.0096456,-9.80011,1331788,0.00136845,0.00963085,0.00551389
1332400,0.053329,-0.000125803,-9.7857,1332400,0.000771822,0.0071982,0.00672782
1333000,0.0721723,-0.0096283,-9.77628,1333000,0.00258135,0.00902286,0.00552401
1333611,0.0485597,-0.00486838,-9.77615,1333611,0.0013835,0.00719848,0.00734284
1334222,0.0579076,-0.00961037,-9.75717,1334222,0.00193796,0.00537228,0.00124877
1334822,0.081473,-0.0191147,-9.74777,1334822,-0.00166008,0.00354827,0.00609639
1335433,0.0295899,0.0141508,-9.76176,1335433,0.000118198,0.00415551,0.00123302
1336044,0.00606614,0.0426514,-9.78066,1336044,0.00134799,0.0108466,0.00307473
1336644,0.0485994,0.0188785,-9.78566,1336644,-0.000404313,0.0108484,0.0109876
1337255,0.067437,0.0236278,-9.77623,1337255,0.000762282,0.0114554,0.00550924
1337866,0.072212,0.0141186,-9.78578,1337866,-0.00047797,0.00415572,0.00244761
1338477,0.0722894,0.0046081,-9.80007,1338477,0.000129113,0.00719692,0.00245358
1339077,0.0865503,0.0140914,-9.81918,1339077,-0.00102725,0.00598208,0.00915155
1339688,0.0769435,-0.00963634,-9.78582,1339688,0.000745507,0.0047645,0.00367781
1340288,0.0342817,-0.033351,-9.7523,1340288,-0.000431087,0.00598187,0.00793695
1340900,0.0438544,-0.047622,-9.77616,1340900,0.00134673,0.00415623,0.00307291
1341511,0.0628128,-0.0381375,-9.79053,1341511,0.000751138,0.00719754,0.00428834
1342111,0.0486955,-0.0381381,-9.79998,1342111,0.000186112,0.00780696,0.00916233
1342722,0.0391397,-0.0666226,-9.77615,1342722,0.00135742,0.00598121,0.00429315
1343333,0.0295123,-0.0380936,-9.74276,1343333,-0.000430971,0.00659009,0.00793712
1343944,0.0437299,0.0188989,-9.75708,1343944,0.000776879,0.00659015,0.00733753
1344544,0.0861047,0.0236482,-9.73349,1344544,-0.000441542,0.00537332,0.00671704
1345155,0.0765924,0.00940932,-9.71917,1345155,0.00378851,0.00537362,0.00492343
1345766,0.0437601,0.00464397,-9.76184,1345766,-0.000451198,0.00902229,0.00549829
1346366,0.0484879,-0.00960973,-9.76188,1346366,0.000782622,0.0096314,0.00794823
1346977,0.0531911,-0.0238603,-9.75715,1346977,0.00136742,0.00415689,0.0055124
1347588,0.0579567,-0.00961654,-9.76669,1347588,0.00076665,0.00719803,0.00611795
1348188,0.0674482,-0.00487583,-9.77625,1348188,0.00135765,0.00719765,0.00429348
1348800,0.0579397,-0.0286159,-9.76194,1348800,0.00137856,0.00841475,0.0067333
1349411,0.0388547,-0.0285838,-9.72376,1349411,0.000777222,0.0084148,0.00733802
1350011,0.0436374,0.0046594,-9.73804,1350011,-0.000414886,0.00963167,0.00976756
1350622,0.0625863,-0.0238579,-9.74768,1350622,-0.000445914,0.00963067,0.00610833
1351233,0.057885,-0.0143579,-9.75241,1351233,-0.00106322,0.00719736,0.00488278
1351833,0.0344367,0.00938287,-9.78559,1351833,0.000751367,0.00841397,0.00428867
1352444,0.0391719,-0.0238733,-9.78564,1352444,0.00320303,0.00719882,0.00735826
1353055,0.076781,-0.0333678,-9.75252,1353055,-0.00169559,0.00719642,0.00182828
1353655,0.0909325,0.00463152,-9.75257,1353655,0.00259629,0.00598227,0.00735279
1354266,0.0720911,0.0093834,-9.76199,1354266,0.00198473,0.00659021,0.00673794
1354877,0.0862424,-0.0143722,-9.75732,1354877,0.00440605,0.00902337,0.0061493
1355477,0.0816147,-0.00488142,-9.77633,1355477,0.00075217,0.0126715,0.00428983
1356088,0.0532818,-0.00487024,-9.77618,1356088,-0.00102128,0.0102398,0.00976258
1356700,0.0248073,-0.0190924,-9.74748,1356700,0.00138316,0.00537383,0.00734234
1357300,0.0106446,-0.028588,-9.74741,1357300,0.000159567,0.00415683,0.00611198
1357911,0.0483425,-0.0143418,-9.73332,1357911,0.0019645,0.00902241,0.00429912
1358522,0.0530137,-0.0095869,-9.72382,1358522,-0.000414999,0.00902345,0.00976739
1359133,0.043881,0.00937915,-9.78564,1359133,0.00196921,0.00658971,0.00490833
1359733,0.0535085,0.042605,-9.82375,1359733,-0.00102737,0.00537387,0.00915138
1360344,0.0723121,0.00935563,-9.80483,1360344,0.000160597,0.00963079,0.00611347
1360955,0.0296692,-0.000110319,-9.77605,1360955,0.000160826,0.0108472,0.0061138
1361555,0.00128721,-9.29702e-05,-9.76639,1361555,-0.00103162,0.0102394,0.00854284
1362166,0.0343649,0.00464152,-9.77132,1362166,-0.000446372,0.0071978,0.00610766
1362777,0.0438735,0.0283816,-9.78563,1362777,0.000144513,0.0065892,0.00428303
1363377,0.0676598,0.0188495,-9.81908,1363377,0.00318797,0.00963119,0.00552932
1363988,0.0770475,0.0378544,-9.80959,1363988,-0.000420285,0.00841507,0.00915735
1364600,0.0862859,-0.000126492,-9.76683,1364600,-0.000430629,0.00841473,0.00793761
1365200,0.0768641,-0.0571301,-9.76681,1365200,0.000186112,0.00780696,0.00916233
1365811,0.0579415,-0.0333665,-9.76194,1365811,0.00136236,0.00476495,0.00490269
1366422,0.0769302,-0.0381369,-9.78108,1366422,0.000766765,0.00780625,0.00611812
1367022,0.0486106,-0.00962516,-9.78568,1367022,0.00257101,0.00902253,0.00430427
1367633,0.0296409,0.00939399,-9.77129,1367633,0.00196967,0.00902258,0.00490899
1368244,0.0438866,-0.00487269,-9.78565,1368244,-0.00108919,0.00658831,0.00183326
1368855,0.0581456,0.00936121,-9.80476,1368855,-0.00168065,0.00415583,0.00365707
1369455,0.100554,-0.00964565,-9.78595,1369455,-0.000472914,0.00354767,0.00305732
1370066,0.142887,-0.0238926,-9.75285,1370066,0.00137799,0.00537366,0.00673247
1370666,0.124072,-0.0238945,-9.76704,1370666,-0.00104231,0.00841445,0.0073226
1371277,0.091159,-0.0096481,-9.79542,1371277,-0.00165962,0.00598114,0.00609705
1371888,0.0627866,0.0283711,-9.79049,1371888,-0.00042603,0.00537382,0.00854666
1372500,0.0533594,0.0473741,-9.79519,1372500,0.000154167,0.00294023,0.00550178
1373100,0.0674276,0.0473809,-9.77622,1373100,-0.000446372,0.0071978,0.00610766
1373711,0.0531535,0.00939703,-9.75237,1373711,-0.00228118,0.0084134,0.00426296
1374322,0.0390473,-0.0191072,-9.76184,1374322,-0.00163813,0.0102393,0.00853769
1374922,0.0626714,0.00938404,-9.7667,1374922,-0.00227601,0.00841356,0.00487283
1375533,0.0628621,0.0236112,-9.80477,1375533,-0.00283575,0.00963138,0.0103569
1376144,0.0439282,0.0141236,-9.79516,1376144,-0.00229704,0.00658825,0.00243285
1376744,0.062641,-0.0381159,-9.75721,1376744,-0.00283173,0.00354937,0.0109651
1377355,0.0674104,-0.0333733,-9.76675,1377355,-0.000472341,0.00658876,0.00305815
1377966,0.0578737,0.0141458,-9.75239,1377966,-0.00403314,0.0102399,0.0121763
1378566,0.0675163,0.00936675,-9.79052,1378566,0.000741253,0.00963007,0.00306926
1379177,0.0865503,0.0140914,-9.81918,1379177,-0.000405001,0.00719913,0.0109866
1379788,0.0486693,0.0283705,-9.79993,1379788,-0.00349972,0.00658835,0.0036423
1380388,0.0155236,0.00939341,-9.78074,1380388,-0.00224522,0.00719813,0.00853173
1381000,0.00113244,0.018928,-9.73782,1381000,-0.000466827,0.00841357,0.00366851
1381611,0.020004,-7.88178e-05,-9.73316,1381611,-0.000414886,0.00963167,0.00976756
1382211,0.0581908,-0.0428986,-9.80955,1382211,-0.00105794,0.00780574,0.00549282
1382822,0.0771946,-0.023919,-9.83343,1382822,-0.00465103,0.00476546,0.01095
1383433,0.105225,-0.00489073,-9.77645,1383433,-0.00407049,0.00415653,0.0079056
1384033,0.0909608,-0.0048728,-9.75733,1384033,-0.00528765,0.00963009,0.00728693
1384644,0.0533063,-0.00487333,-9.78094,1384644,-0.00166444,0.00780562,0.00548768
1385255,0.057985,-0.0191209,-9.77145,1385255,-0.000435684,0.00902279,0.0073279
1385855,0.0391039,-0.0381159,-9.77137,1385855,-0.0022343,0.0102395,0.00975229
1386466,0.0673858,-0.0333702,-9.76199,1386466,-0.00288804,0.00658863,0.00425732
1387077,0.0957377,-0.0191327,-9.76689,1387077,-0.00288298,0.00598058,0.00486702
1387688,0.0580605,-0.0238807,-9.78574,1387688,-0.00228681,0.00598036,0.00365242
1388288,0.0486824,-0.00488381,-9.79996,1388288,-0.00407991,0.00902193,0.00668718
1388900,0.0439319,0.00462236,-9.79516,1388900,-0.00169042,0.00719658,0.00243816
1389511,0.048569,-0.0286214,-9.77617,1389511,-0.004039,0.00659039,0.0115655
1390111,0.067484,-0.0333826,-9.78103,1390111,-0.00346295,0.0096306,0.00791223
1390722,0.072227,-0.0238863,-9.78581,1390722,-0.00163893,0.0059818,0.00853654
1391333,0.0721949,-0.00488078,-9.78104,1391333,-0.00348444,0.00537241,0.00547159
1391933,0.0958038,-0.000139477,-9.78115,1391933,-0.00221993,0.00415787,0.0115802
1392544,0.100496,0.0141136,-9.77641,1392544,-0.00410105,0.0065884,0.00424703
1393155,0.0673557,-0.0191153,-9.75722,1393155,-0.00221407,0.00780733,0.0121911
1393755,0.0910438,-0.0286351,-9.77163,1393755,-0.00531396,0.00719639,0.00423691
1394366,0.100467,0.0236179,-9.77164,1394366,-0.00343215,0.00841516,0.0115711
1394977,0.0910648,0.0426179,-9.7811,1394977,-0.00289332,0.00598025,0.00364728
1395577,0.0533234,0.014126,-9.78569,1395577,-0.00162353,0.00537408,0.010366
1396188,0.0107561,-9.97838e-05,-9.7712,1396188,-0.000451656,0.00658942,0.00549763
1396800,0.0436526,0.0284094,-9.74279,1396800,-0.00341204,0.00537474,0.0140098
1397400,0.0531383,-0.0143529,-9.74762,1397400,-0.00166467,0.00658919,0.00548735
1398011,0.0534233,-0.0523918,-9.80001,1398011,-0.00287218,0.00841378,0.00608742
1398622,0.0344026,-0.0286159,-9.7761,1398622,-0.00166984,0.00658903,0.00487747
1399233,0.0296182,0.00464647,-9.76653,1399233,-0.00346904,0.0047647,0.00730103
1399833,0.0675445,-0.000137562,-9.79529,1399833,-0.00345847,0.00598146,0.00852111
1400444,0.0770454,-0.0191499,-9.80487,1400444,-0.00410646,0.0053718,0.00363683
1401055,0.114774,-0.0191586,-9.79554,1401055,0.000781706,0.00476566,0.00794691
